date,ticker,open_p,entry,stop,target,exit_price,gross_pct,net_pnl,outcome,portfolio
2024-03-04,NVMI.TA,65300.0,65430.6,65168.8776,66215.7672,66215.7672,1.2,339.3,target,108054.09
2024-03-04,MGDL.TA,480.17322499706466,481.1336,479.209,486.9072,479.209,-0.4,-178.29,stop,107875.8
2024-03-04,HARL.TA,3597.566255179558,3604.7614,3590.3423,3648.0185,3590.3423,-0.4,-178.0,stop,107697.81
2024-03-04,ISCN.TA,1419.7717276800993,1422.6113,1416.9208,1439.6826,1439.6826,1.2,339.25,target,108037.05
2024-03-05,NVMI.TA,66950.0,67083.9,66815.5644,67888.9068,66815.5644,-0.4,-178.26,stop,107858.79
2024-03-05,HARL.TA,3617.5526966594825,3624.7878,3610.2887,3668.2853,3610.2887,-0.4,-177.97,stop,107680.83
2024-03-05,ELCO.TA,12894.663492838543,12920.4528,12868.771,13075.4983,12868.771,-0.4,-177.67,stop,107503.15
2024-03-05,CAMT.TA,30148.706276633526,30209.0037,30088.1677,30571.5117,30088.1677,-0.4,-177.38,stop,107325.77
2024-03-11,TEVA.TA,4850.0,4859.7,4840.2612,4918.0164,4849.0,-0.22,-119.19,eod,107206.58
2024-03-11,RSEL.TA,687.411501724184,688.7863,686.0312,697.0518,686.0312,-0.4,-176.89,stop,107029.69
2024-03-11,SPEN.TA,2169.7934186761377,2174.133,2165.4365,2200.2226,2165.4365,-0.4,-176.6,stop,106853.09
2024-03-12,NVMI.TA,61450.0,61572.9,61326.6084,62311.7748,62311.7748,1.2,336.59,target,107189.68
2024-03-12,ICL.TA,1865.5359414913999,1869.267,1861.7899,1891.6982,1861.7899,-0.4,-176.86,stop,107012.82
2024-03-13,FIBI.TA,15268.920010416667,15299.4579,15238.26,15483.0513,15238.26,-0.4,-176.57,stop,106836.25
2024-03-13,NICE.TA,88780.0,88957.56,88601.7298,90025.0507,88601.7298,-0.4,-176.28,stop,106659.97
2024-03-13,NVMI.TA,62850.0,62975.7,62723.7972,63731.4084,62723.7972,-0.4,-175.99,stop,106483.98
2024-03-13,MGDL.TA,459.97435144343575,460.8943,459.0507,466.425,459.0507,-0.4,-175.7,stop,106308.28
2024-03-14,POLI.TA,3357.798095556141,3364.5137,3351.0556,3404.8879,3351.0556,-0.4,-175.41,stop,106132.87
2024-03-14,FIBI.TA,14989.124794546527,15019.103,14959.0266,15199.3323,14959.0266,-0.4,-175.12,stop,105957.75
2024-03-14,LUMI.TA,2873.9110529462096,2879.6589,2868.1402,2914.2148,2868.1402,-0.4,-174.83,stop,105782.92
2024-03-18,MGDL.TA,471.9736558585615,472.9176,471.0259,478.5926,471.0259,-0.4,-174.54,stop,105608.38
2024-03-18,FIBI.TA,15338.8701171875,15369.5479,15308.0697,15553.9824,15308.0697,-0.4,-174.25,stop,105434.13
2024-03-18,AZRG.TA,25578.323061538555,25629.4797,25526.9618,25937.0335,25937.0335,1.2,332.12,target,105766.24
2024-03-18,HARL.TA,3434.6767673525073,3441.5461,3427.7799,3482.8447,3482.8447,1.2,333.16,target,106099.41
2024-03-19,MGDL.TA,474.5735260613516,475.5227,473.6206,481.2289,481.2289,1.2,334.21,target,106433.62
2024-03-19,FIBI.TA,15428.805221774193,15459.6628,15397.8242,15645.1788,15397.8242,-0.4,-175.62,stop,106258.0
2024-03-19,HARL.TA,3507.627138809419,3514.6424,3500.5838,3556.8181,3500.5838,-0.4,-175.33,stop,106082.68
2024-03-19,NVMI.TA,62530.0,62655.06,62404.4398,63406.9207,62404.4398,-0.4,-175.04,stop,105907.64
2024-03-20,NVMI.TA,64480.0,64608.96,64350.5242,65384.2675,64350.5242,-0.4,-174.75,stop,105732.9
2024-03-20,LUMI.TA,2962.846441967351,2968.7721,2956.897,3004.3974,2956.897,-0.4,-174.46,stop,105558.44
2024-03-20,TSEM.TA,11960.0,11983.92,11935.9843,12127.727,11935.9843,-0.4,-174.17,stop,105384.26
2024-03-20,POLI.TA,3374.7865596277575,3381.5361,3368.01,3422.1146,3368.01,-0.4,-173.88,stop,105210.38
2024-03-21,MGDL.TA,497.6722587593286,498.6676,496.6729,504.6516,504.6516,1.2,331.41,target,105541.79
2024-03-21,NVMI.TA,66880.0,67013.76,66745.705,67817.9251,66745.705,-0.4,-174.14,stop,105367.65
2024-03-21,ISCN.TA,1429.7699617084704,1432.6295,1426.899,1449.8211,1449.8211,1.2,331.91,target,105699.56
2024-03-21,ENLT.TA,6451.0,6463.902,6438.0464,6541.4688,6438.0464,-0.4,-174.4,stop,105525.15
2024-03-25,NICE.TA,95100.0,95290.2,94909.0392,96433.6824,96433.6824,1.2,332.4,target,105857.56
2024-03-25,MGDL.TA,520.9709471583898,522.0129,519.9248,528.277,519.9248,-0.4,-174.66,stop,105682.89
2024-03-25,TEVA.TA,5019.0,5029.038,5008.9218,5089.3865,5089.3865,1.2,332.9,target,106015.79
2024-03-25,ISCN.TA,1481.7616195990115,1484.7251,1478.7862,1502.5418,1478.7862,-0.4,-174.93,stop,105840.87
2024-03-26,TEVA.TA,5108.0,5118.216,5097.7431,5179.6346,5097.7431,-0.4,-174.64,stop,105666.23
2024-03-26,NVMI.TA,66630.0,66763.26,66496.207,67564.4191,66496.207,-0.4,-174.35,stop,105491.88
2024-03-26,CAMT.TA,32068.624583000685,32132.7618,32004.2308,32518.355,32518.355,1.2,332.3,target,105824.18
2024-03-26,LUMI.TA,3003.8165451521727,3009.8242,2997.7849,3045.9421,3045.9421,1.2,333.35,target,106157.53
2024-03-27,POLI.TA,3463.7283584639213,3470.6558,3456.7732,3512.3037,3456.7732,-0.4,-175.16,stop,105982.37
2024-03-27,CAMT.TA,32858.5900843254,32924.3073,32792.61,33319.399,32792.61,-0.4,-174.87,stop,105807.5
2024-03-27,ILCO.TA,97959.1339339001,98155.0522,97762.432,99332.9128,97762.432,-0.4,-174.58,stop,105632.91
2024-03-27,DSCT.TA,1879.0909900359293,1882.8492,1875.3178,1905.4434,1875.3178,-0.4,-174.29,stop,105458.62
2024-03-28,RSEL.TA,738.7153687376212,740.1928,737.232,749.0751,737.232,-0.4,-174.01,stop,105284.61
2024-03-28,ELCO.TA,13214.532404050658,13240.9615,13187.9976,13399.853,13187.9976,-0.4,-173.72,stop,105110.89
2024-03-28,DSCT.TA,1894.0835807026529,1897.8717,1890.2803,1920.6462,1890.2803,-0.4,-173.43,stop,104937.46
2024-03-28,LUMI.TA,3057.0145710504326,3063.1286,3050.8761,3099.8861,3050.8761,-0.4,-173.15,stop,104764.31
2024-04-01,DSCT.TA,1945.059069462388,1948.9492,1941.1534,1972.3366,1941.1534,-0.4,-172.86,stop,104591.45
2024-04-01,LUMI.TA,3105.9824120139456,3112.1944,3099.7456,3149.5407,3099.7456,-0.4,-172.58,stop,104418.88
2024-04-01,POLI.TA,3497.7061159697623,3504.7015,3490.6827,3546.7579,3490.6827,-0.4,-172.29,stop,104246.58
2024-04-01,TSEM.TA,12330.0,12354.66,12305.2414,12502.9159,12305.2414,-0.4,-172.01,stop,104074.58
2024-04-03,MGDL.TA,508.9715905721444,509.9895,507.9496,516.1094,516.1094,1.2,327.83,target,104402.41
2024-04-03,NVMI.TA,65800.0,65931.6,65667.8736,66722.7792,65667.8736,-0.4,-172.26,stop,104230.15
2024-04-03,ILCO.TA,99978.50270996094,100178.4597,99777.7459,101380.6012,99777.7459,-0.4,-171.98,stop,104058.17
2024-04-03,TEVA.TA,5110.0,5120.22,5099.7391,5181.6626,5181.6626,1.2,327.78,target,104385.95
2024-04-08,TEVA.TA,5345.0,5355.69,5334.2672,5419.9583,5334.2672,-0.4,-172.24,stop,104213.72
2024-04-08,ILCO.TA,100968.18846429289,101170.1248,100765.4443,102384.1663,100765.4443,-0.4,-171.95,stop,104041.76
2024-04-08,NVMI.TA,67440.0,67574.88,67304.5805,68385.7786,67304.5805,-0.4,-171.67,stop,103870.09
2024-04-08,MGDL.TA,509.97156640728866,510.9915,508.9475,517.1234,517.1234,1.2,327.19,target,104197.28
2024-04-09,TSEM.TA,12350.0,12374.7,12325.2012,12523.1964,12523.1964,1.2,328.22,target,104525.51
2024-04-09,NVMI.TA,66300.0,66432.6,66166.8696,67229.7912,66166.8696,-0.4,-172.47,stop,104353.04
2024-04-09,CAMT.TA,29640.0,29699.28,29580.4829,30055.6714,29580.4829,-0.4,-172.18,stop,104180.86
2024-04-10,TSEM.TA,12700.0,12725.4,12674.4984,12878.1048,12878.1048,1.2,328.17,target,104509.03
2024-04-10,TEVA.TA,5187.0,5197.374,5176.5845,5259.7425,5176.5845,-0.4,-172.44,stop,104336.59
2024-04-30,DSCT.TA,1926.0681105491035,1929.9202,1922.2006,1953.0793,1922.2006,-0.4,-172.16,stop,104164.43
2024-05-01,RSEL.TA,754.1514121085294,755.6597,752.6371,764.7276,764.7276,1.2,328.12,target,104492.55
2024-05-01,ISCN.TA,1382.8532591228243,1385.619,1380.0765,1402.2464,1402.2464,1.2,329.15,target,104821.7
2024-05-02,RSEL.TA,786.6020607402538,788.1753,785.0226,797.6334,785.0226,-0.4,-172.96,stop,104648.74
2024-05-02,TEVA.TA,5207.0,5217.414,5196.5443,5280.023,5196.5443,-0.4,-172.67,stop,104476.07
2024-05-06,ISCN.TA,1458.845086330599,1461.7628,1455.9157,1479.3039,1455.9157,-0.4,-172.39,stop,104303.69
2024-05-06,ENLT.TA,6480.0,6492.96,6466.9882,6570.8755,6466.9882,-0.4,-172.1,stop,104131.59
2024-05-08,RSEL.TA,748.6597994576921,750.1571,747.1565,759.159,747.1565,-0.4,-171.82,stop,103959.77
2024-05-08,ALHE.TA,2649.2658246038936,2654.5644,2643.9461,2686.4191,2686.4191,1.2,327.47,target,104287.24
2024-05-08,TEVA.TA,5155.0,5165.31,5144.6488,5227.2937,5227.2937,1.2,328.5,target,104615.75
2024-05-08,DSCT.TA,1911.0753592001865,1914.8975,1907.2379,1937.8763,1907.2379,-0.4,-172.62,stop,104443.13
2024-05-09,TEVA.TA,5870.0,5881.74,5858.213,5952.3209,5858.213,-0.4,-172.33,stop,104270.8
2024-05-09,ENLT.TA,6720.0,6733.44,6706.5062,6814.2413,6706.5062,-0.4,-172.05,stop,104098.75
2024-05-09,ALHE.TA,2707.249645151869,2712.6641,2701.8135,2745.2161,2701.8135,-0.4,-171.76,stop,103926.99
2024-05-09,DSCT.TA,1876.0923600027534,1879.8445,1872.3252,1902.4027,1872.3252,-0.4,-171.48,stop,103755.51
2024-05-15,NVMI.TA,73600.0,73747.2,73452.2112,74632.1664,73452.2112,-0.4,-171.2,stop,103584.32
2024-05-15,TSEM.TA,13540.0,13567.08,13512.8117,13729.885,13512.8117,-0.4,-170.91,stop,103413.4
2024-05-15,CAMT.TA,34490.0,34558.98,34420.7441,34973.6878,34973.6878,1.2,325.75,target,103739.15
2024-05-16,NVMI.TA,73880.0,74027.76,73731.649,74916.0931,73731.649,-0.4,-171.17,stop,103567.98
2024-05-16,CAMT.TA,36670.0,36743.34,36596.3666,37184.2601,36596.3666,-0.4,-170.89,stop,103397.1
2024-05-16,TSEM.TA,13400.0,13426.8,13373.0928,13587.9216,13587.9216,1.2,325.7,target,103722.8
2024-05-16,ENLT.TA,6750.0,6763.5,6736.446,6844.662,6736.446,-0.4,-171.14,stop,103551.65
2024-05-20,TSEM.TA,13500.0,13527.0,13472.892,13689.324,13472.892,-0.4,-170.86,stop,103380.79
2024-05-21,NVMI.TA,74920.0,75069.84,74769.5606,75970.6781,74769.5606,-0.4,-170.58,stop,103210.22
2024-05-21,ENLT.TA,6693.0,6706.386,6679.5605,6786.8626,6679.5605,-0.4,-170.3,stop,103039.92
2024-05-21,MZTF.TA,13625.94131097561,13653.1932,13598.5804,13817.0315,13598.5804,-0.4,-170.02,stop,102869.9
2024-05-21,POLI.TA,3367.7908675456997,3374.5264,3361.0283,3415.0208,3361.0283,-0.4,-169.74,stop,102700.17
2024-05-29,MZTF.TA,13476.097590246867,13503.0498,13449.0376,13665.0864,13665.0864,1.2,323.51,target,103023.67
2024-06-03,LUMI.TA,3087.994298670694,3094.1703,3081.7936,3131.3003,3131.3003,1.2,324.52,target,103348.2
2024-06-03,TSEM.TA,13930.0,13957.86,13902.0286,14125.3543,13902.0286,-0.4,-170.52,stop,103177.67
2024-06-03,POLI.TA,3421.3346168254984,3428.1773,3414.4646,3469.3154,3469.3154,1.2,325.01,target,103502.68
2024-06-03,DSCT.TA,1909.3317112731158,1913.1504,1905.4978,1936.1082,1936.1082,1.2,326.03,target,103828.72
2024-06-04,NVMI.TA,78500.0,78657.0,78342.372,79600.884,78342.372,-0.4,-171.32,stop,103657.4
2024-07-04,TSEM.TA,14800.0,14829.6,14770.2816,15007.5552,14770.2816,-0.4,-171.03,stop,103486.36
2024-07-04,DLEKG.TA,40962.033320783135,41043.9574,40879.7816,41536.4849,41536.4849,1.2,325.98,target,103812.35
2024-07-04,ESLT.TA,69218.75682471265,69357.1943,69079.7656,70189.4807,69598.75,0.348,61.75,eod,103874.1
2024-07-08,HARL.TA,3397.7015862791814,3404.497,3390.879,3445.351,3390.879,-0.4,-171.39,stop,103702.71
2024-07-08,LUMI.TA,3202.919284413436,3209.3251,3196.4878,3247.837,3239.8953,0.953,249.68,eod,103952.38
2024-07-08,MZTF.TA,13637.884505351734,13665.1603,13610.4996,13829.1422,13610.4996,-0.4,-171.52,stop,103780.86
2024-07-09,ELCO.TA,10536.603031454631,10557.6762,10515.4455,10684.3684,10684.3684,1.2,326.91,target,104107.77
2024-07-09,SKBN.TA,805.2999877929688,806.9106,803.6829,816.5935,816.5935,1.2,327.94,target,104435.71
2024-07-09,MGDL.TA,457.5,458.415,456.5813,463.916,456.5813,-0.4,-172.32,stop,104263.39
2024-07-10,NVMI.TA,89780.0,89959.56,89599.7218,91039.0747,89599.7218,-0.4,-172.03,stop,104091.36
2024-07-10,SKBN.TA,815.0,816.63,813.3635,826.4296,813.3635,-0.4,-171.75,stop,103919.61
2024-07-10,ISCN.TA,1350.8565887539119,1353.5583,1348.1441,1369.801,1369.801,1.2,327.35,target,104246.95
2024-07-10,MGDL.TA,460.0,460.92,459.0763,466.451,459.0763,-0.4,-172.01,stop,104074.95
2024-07-11,ISCN.TA,1409.8502683839597,1412.67,1407.0193,1429.622,1429.622,1.2,327.84,target,104402.78
2024-07-11,POLI.TA,3553.270011301791,3560.3766,3546.135,3603.1011,3546.135,-0.4,-172.26,stop,104230.52
2024-07-11,AZRG.TA,24736.343795042245,24785.8165,24686.6732,25083.2463,25083.2463,1.2,328.33,target,104558.84
2024-07-11,BEZQ.TA,447.52525072955075,448.4203,446.6266,453.8013,446.6266,-0.4,-172.52,stop,104386.32
2024-07-15,SKBN.TA,887.5,889.275,885.7179,899.9463,885.7179,-0.4,-172.24,stop,104214.08
2024-07-15,ISCN.TA,1438.847204786318,1441.7249,1435.958,1459.0256,1435.958,-0.4,-171.95,stop,104042.13
2024-07-15,AMOT.TA,1718.917493431969,1722.3553,1715.4659,1743.0236,1715.4659,-0.4,-171.67,stop,103870.46
2024-07-15,AZRG.TA,25396.245458926453,25447.0379,25345.2498,25752.4024,25345.2498,-0.4,-171.39,stop,103699.07
2024-07-16,ISCN.TA,1428.848303678592,1431.706,1425.9792,1448.8865,1425.9792,-0.4,-171.1,stop,103527.97
2024-07-16,LUMI.TA,3302.8546670538617,3309.4604,3296.2225,3349.1739,3296.2225,-0.4,-170.82,stop,103357.15
2024-07-16,SKBN.TA,858.0999755859375,859.8162,856.3769,870.134,870.134,1.2,325.58,target,103682.72
2024-07-16,CAMT.TA,47770.0,47865.54,47674.0778,48439.9265,47674.0778,-0.4,-171.08,stop,103511.65
2024-07-17,RSEL.TA,634.5336891392968,635.8028,633.2595,643.4324,633.2595,-0.4,-170.79,stop,103340.85
2024-07-17,ENLT.TA,5978.0,5989.956,5965.9962,6061.8355,5965.9962,-0.4,-170.51,stop,103170.34
2024-07-18,ISCN.TA,1457.8451995231844,1460.7609,1454.9178,1478.29,1478.29,1.2,324.99,target,103495.33
2024-07-18,PHOE.TA,3774.711321241288,3782.2607,3767.1317,3827.6479,3767.1317,-0.4,-170.77,stop,103324.56
2024-07-18,ALHE.TA,2609.4715429687503,2614.6905,2604.2317,2646.0668,2604.2317,-0.4,-170.49,stop,103154.08
2024-07-22,SPEN.TA,2155.794839207849,2160.1064,2151.466,2186.0277,2151.466,-0.4,-170.2,stop,102983.87
2024-07-22,POLI.TA,3504.293933637116,3511.3025,3497.2573,3553.4382,3497.2573,-0.4,-169.92,stop,102813.95
2024-07-22,ALHE.TA,2628.4677734375,2633.7247,2623.1898,2665.3294,2623.1898,-0.4,-169.64,stop,102644.31
2024-07-23,SPEN.TA,2164.793929191048,2169.1235,2160.447,2195.153,2195.153,1.2,323.33,target,102967.63
2024-07-23,ISCN.TA,1429.8481204493517,1432.7078,1426.977,1449.9003,1449.9003,1.2,324.35,target,103291.98
2024-07-23,HARL.TA,3512.623977810103,3519.6492,3505.5706,3561.885,3561.885,1.2,325.37,target,103617.35
2024-07-23,LUMI.TA,3322.841709940653,3329.4874,3316.1694,3369.4412,3316.1694,-0.4,-170.97,stop,103446.38
2024-07-24,MGDL.TA,478.0,478.956,477.0402,484.7035,477.0402,-0.4,-170.69,stop,103275.7
2024-07-24,ALHE.TA,2671.4588484485485,2676.8018,2666.0946,2708.9234,2666.0946,-0.4,-170.4,stop,103105.29
2024-07-24,NICE.TA,66700.0,66833.4,66566.0664,67635.4008,66566.0664,-0.4,-170.12,stop,102935.17
2024-07-24,ICL.TA,1682.0059654822717,1685.37,1678.6285,1705.5944,1678.6285,-0.4,-169.84,stop,102765.33
2024-07-25,HARL.TA,3610.557773240381,3617.7789,3603.3078,3661.1922,3603.3078,-0.4,-169.56,stop,102595.76
2024-07-29,TEVA.TA,6239.0,6251.478,6226.4721,6326.4957,6326.4957,1.2,323.18,target,102918.94
2024-07-29,RSEL.TA,629.0420360990344,630.3001,627.7789,637.8637,637.8637,1.2,324.19,target,103243.13
2024-07-30,HARL.TA,3472.6506159855767,3479.5959,3465.6775,3521.3511,3465.6775,-0.4,-170.35,stop,103072.78
2024-07-30,NICE.TA,67700.0,67835.4,67564.0584,68649.4248,67564.0584,-0.4,-170.07,stop,102902.71
2024-07-30,ISCN.TA,1389.8524918382186,1392.6322,1387.0617,1409.3438,1387.0617,-0.4,-169.79,stop,102732.92
2024-07-30,PHOE.TA,3688.785975191886,3696.1635,3681.3789,3740.5175,3681.3789,-0.4,-169.51,stop,102563.41
2024-07-31,NICE.TA,68090.0,68226.18,67953.2753,69044.8942,69044.8942,1.2,323.07,target,102886.49
2024-08-08,ESLT.TA,71728.71459384068,71872.172,71584.6833,72734.6381,72734.6381,1.2,324.09,target,103210.58
2024-08-08,AMOT.TA,1643.96484375,1647.2528,1640.6638,1667.0198,1640.6638,-0.4,-170.3,stop,103040.28
2024-08-08,AZRG.TA,24566.36818664198,24615.5009,24517.0389,24910.8869,24517.0389,-0.4,-170.02,stop,102870.27
2024-08-08,ENLT.TA,5947.0,5958.894,5935.0584,6030.4007,6030.4007,1.2,324.04,target,103194.31
2024-08-14,NVMI.TA,84560.0,84729.12,84390.2035,85745.8694,84390.2035,-0.4,-170.27,stop,103024.04
2024-08-14,ESLT.TA,70898.72406419377,71040.5215,70756.3594,71893.0078,71893.0078,1.2,324.53,target,103348.56
2024-08-15,TEVA.TA,6643.0,6656.286,6629.6609,6736.1614,6736.1614,1.2,325.55,target,103674.11
2024-08-15,HARL.TA,3505.6285658324505,3512.6398,3498.5893,3554.7915,3554.7915,1.2,326.57,target,104000.69
2024-08-15,POLI.TA,3568.2628885904946,3575.3994,3561.0978,3618.3042,3618.3042,1.2,327.6,target,104328.29
2024-08-15,LUMI.TA,3367.812332046116,3374.548,3361.0498,3415.0425,3415.0425,1.2,328.63,target,104656.92
2024-08-19,ESLT.TA,74198.66720482823,74347.0645,74049.6763,75239.2293,74049.6763,-0.4,-172.68,stop,104484.24
2024-08-19,LUMI.TA,3418.7794227777526,3425.617,3411.9145,3466.7244,3411.9145,-0.4,-172.4,stop,104311.84
2024-08-20,LUMI.TA,3437.767095668461,3444.6426,3430.8641,3485.9783,3430.8641,-0.4,-172.11,stop,104139.72
2024-08-20,HARL.TA,3607.5596670680634,3614.7748,3600.3157,3658.1521,3600.3157,-0.4,-171.83,stop,103967.89
2024-08-20,POLI.TA,3613.24121620964,3620.4677,3605.9858,3663.9133,3605.9858,-0.4,-171.55,stop,103796.35
2024-08-20,MGDL.TA,456.70001220703125,457.6134,455.783,463.1048,463.1048,1.2,326.96,target,104123.3
2024-08-22,ESLT.TA,73738.67663662159,73886.154,73590.6094,74772.7878,73590.6094,-0.4,-171.8,stop,103951.5
2024-08-22,LUMI.TA,3409.7852704711595,3416.6048,3402.9384,3457.6041,3402.9384,-0.4,-171.52,stop,103779.98
2024-08-22,POLI.TA,3581.2567937019166,3588.4193,3574.0656,3631.4803,3574.0656,-0.4,-171.24,stop,103608.74
2024-08-26,ELCO.TA,11446.309557174887,11469.2022,11423.3254,11606.8326,11423.3254,-0.4,-170.95,stop,103437.79
2024-08-26,PHOE.TA,3885.614563713764,3893.3858,3877.8122,3940.1064,3877.8122,-0.4,-170.67,stop,103267.12
2024-08-26,LUMI.TA,3487.73464658334,3494.7101,3480.7313,3536.6466,3480.7313,-0.4,-170.39,stop,103096.73
2024-08-26,DLEKG.TA,42061.01484592417,42145.1369,41976.5563,42650.8785,42650.8785,1.2,324.75,target,103421.48
2024-08-27,DLEKG.TA,43259.90085461704,43346.4207,43173.035,43866.5777,43173.035,-0.4,-170.65,stop,103250.84
2024-08-27,LUMI.TA,3438.7666015625,3445.6441,3431.8616,3486.9919,3431.8616,-0.4,-170.36,stop,103080.47
2024-08-27,POLI.TA,3587.253698032533,3594.4282,3580.0505,3637.5613,3580.0505,-0.4,-170.08,stop,102910.39
2024-08-27,ILCO.TA,82889.15905844657,83054.9374,82722.7176,84051.5966,82722.7176,-0.4,-169.8,stop,102740.59
2024-08-28,ALHE.TA,2785.619908835769,2791.1911,2780.0264,2824.6854,2824.6854,1.2,323.63,target,103064.22
2024-08-28,SKBN.TA,887.0,888.774,885.2189,899.4393,899.4393,1.2,324.65,target,103388.87
2024-08-28,POLI.TA,3566.263861762153,3573.3964,3559.1028,3616.2771,3559.1028,-0.4,-170.59,stop,103218.28
2024-08-28,MZTF.TA,13750.061485389611,13777.5616,13722.4514,13942.8923,13722.4514,-0.4,-170.31,stop,103047.97
2024-08-29,ALHE.TA,2830.613710131164,2836.2749,2824.9298,2870.3102,2824.9298,-0.4,-170.03,stop,102877.94
2024-08-29,LUMI.TA,3462.750923707313,3469.6764,3455.7977,3511.3125,3489.7334,0.578,132.12,eod,103010.06
2024-08-29,ILCO.TA,82079.26411068282,82243.4226,81914.4489,83230.3437,81914.4489,-0.4,-169.97,stop,102840.09
2024-09-02,TSEM.TA,15970.0,16001.94,15937.9322,16193.9633,15937.9322,-0.4,-169.69,stop,102670.4
2024-09-02,PHOE.TA,3891.609375,3899.3926,3883.795,3946.1853,3883.795,-0.4,-169.41,stop,102501.0
2024-09-02,ALHE.TA,2774.6216327102607,2780.1709,2769.0502,2813.5329,2769.0502,-0.4,-169.13,stop,102331.87
2024-09-02,TEVA.TA,6851.0,6864.702,6837.2432,6947.0784,6837.2432,-0.4,-168.85,stop,102163.02
2024-09-10,ALHE.TA,2828.6141363499346,2834.2714,2822.9343,2868.2826,2822.9343,-0.4,-168.57,stop,101994.45
2024-09-10,ESLT.TA,74218.66792652027,74367.1053,74069.6368,75259.5105,74069.6368,-0.4,-168.29,stop,101826.16
2024-09-10,AZRG.TA,24656.35451909441,24705.6672,24606.8446,25002.1352,25002.1352,1.2,320.75,target,102146.92
2024-09-10,MZTF.TA,13869.973445961192,13897.7134,13842.1225,14064.486,13842.1225,-0.4,-168.54,stop,101978.37
2024-09-11,PHOE.TA,3995.620879913969,4003.6121,3987.5977,4051.6555,3987.5977,-0.4,-168.26,stop,101810.11
2024-09-11,ALHE.TA,2828.614133961996,2834.2714,2822.9343,2868.2826,2868.2826,1.2,320.7,target,102130.81
2024-09-11,AZRG.TA,24916.315782615173,24966.1484,24866.2838,25265.7422,25265.7422,1.2,321.71,target,102452.52
2024-09-12,ENLT.TA,6201.0,6213.402,6188.5484,6287.9628,6188.5484,-0.4,-169.05,stop,102283.48
2024-09-12,PHOE.TA,4011.611220988984,4019.6344,4003.5559,4067.8701,4003.5559,-0.4,-168.77,stop,102114.71
2024-09-12,ALHE.TA,2879.607018497161,2885.3662,2873.8248,2919.9906,2873.8248,-0.4,-168.49,stop,101946.22
2024-09-12,AZRG.TA,25396.245620999805,25447.0381,25345.25,25752.4026,25752.4026,1.2,321.13,target,102267.35
2024-09-24,MGDL.TA,466.79998779296875,467.7336,465.8627,473.3464,465.8627,-0.4,-168.74,stop,102098.61
2024-09-24,ENLT.TA,6000.0,6012.0,5987.952,6084.144,5987.952,-0.4,-168.46,stop,101930.15
2024-09-25,TSEM.TA,16100.0,16132.2,16067.6712,16325.7864,16067.6712,-0.4,-168.18,stop,101761.96
2024-09-25,ALHE.TA,2762.623118057114,2768.1484,2757.0758,2801.3661,2757.0758,-0.4,-167.91,stop,101594.05
2024-09-25,AZRG.TA,24836.32823159109,24886.0009,24786.4569,25184.6329,24786.4569,-0.4,-167.63,stop,101426.42
2024-09-25,LUMI.TA,3451.7579754931976,3458.6615,3444.8268,3500.1654,3500.1654,1.2,319.49,target,101745.92
2024-10-01,TSEM.TA,16530.0,16563.06,16496.8078,16761.8167,16496.8078,-0.4,-167.88,stop,101578.04
2024-10-01,AMOT.TA,1622.2523934253006,1625.4969,1618.9949,1645.0029,1618.9949,-0.4,-167.6,stop,101410.43
2024-10-01,SPEN.TA,2148.7954162981523,2153.093,2144.4806,2178.9301,2144.4806,-0.4,-167.33,stop,101243.11
2024-10-01,ICL.TA,1599.2319253591506,1602.4304,1596.0207,1621.6596,1596.0207,-0.4,-167.05,stop,101076.05
2024-10-07,ALHE.TA,3097.5774212449596,3103.7726,3091.3575,3141.0178,3091.3575,-0.4,-166.78,stop,100909.28
2024-10-07,ESLT.TA,77378.61429864609,77533.3715,77223.238,78463.772,78463.772,1.2,317.86,target,101227.14
2024-10-07,TSEM.TA,16790.0,16823.58,16756.2857,17025.463,16756.2857,-0.4,-167.02,stop,101060.12
2024-10-07,AZRG.TA,25926.16787696635,25978.0202,25874.1081,26289.7565,25874.1081,-0.4,-166.75,stop,100893.37
2024-10-08,ALHE.TA,3100.576838345331,3106.778,3094.3509,3144.0593,3094.3509,-0.4,-166.47,stop,100726.9
2024-10-08,ESLT.TA,79418.57507492114,79577.4122,79259.1026,80532.3412,79259.1026,-0.4,-166.2,stop,100560.7
2024-10-08,AZRG.TA,25226.26956654744,25276.7221,25175.6152,25580.0428,25175.6152,-0.4,-165.93,stop,100394.77
2024-10-08,LUMI.TA,3509.7202496332775,3516.7397,3502.6727,3558.9406,3558.9406,1.2,316.24,target,100711.01
2024-10-09,ESLT.TA,79248.58049531907,79407.0777,79089.4493,80359.9626,79089.4493,-0.4,-166.17,stop,100544.84
2024-10-09,ALHE.TA,3053.583456418841,3059.6906,3047.4519,3096.4069,3047.4519,-0.4,-165.9,stop,100378.94
2024-10-09,AMOT.TA,1633.247319110577,1636.5138,1629.9678,1656.152,1629.9678,-0.4,-165.63,stop,100213.32
2024-10-09,POLI.TA,3698.1996391418784,3705.596,3690.7737,3750.0632,3738.1802,0.879,219.26,eod,100432.58
2024-10-10,AMOT.TA,1624.2515416972158,1627.5,1620.99,1647.03,1620.99,-0.4,-165.71,stop,100266.87
2024-10-10,ALHE.TA,2966.5953973639503,2972.5286,2960.6385,3008.1989,2960.6385,-0.4,-165.44,stop,100101.43
